ndc,drug_name,bg,effective_date,aac
57664065688,PINDOLOL 10 MG TAB,G,2022-11-17 00:00:00,0.66245
62559056101,PINDOLOL 10 MG TAB,G,2022-11-17 00:00:00,0.66245
76385013201,PINDOLOL 10 MG TAB,G,2022-11-17 00:00:00,0.66245
57664065588,PINDOLOL 5 MG TAB,G,2024-11-14 00:00:00,0.32566
62559056001,PINDOLOL 5 MG TAB,G,2024-11-14 00:00:00,0.32566
76385013101,PINDOLOL 5 MG TAB,G,2024-11-14 00:00:00,0.32566
33342017709,PIOGLITAZONE - METFORMIN 15 MG-850 MG TAB,G,2025-05-29 00:00:00,0.31927
33342017757,PIOGLITAZONE - METFORMIN 15 MG-850 MG TAB,G,2025-05-29 00:00:00,0.31927
57237021860,PIOGLITAZONE - METFORMIN 15 MG-850 MG TAB,G,2025-05-29 00:00:00,0.31927
65862052618,PIOGLITAZONE - METFORMIN 15 MG-850 MG TAB,G,2025-05-29 00:00:00,0.31927
65862052660,PIOGLITAZONE - METFORMIN 15 MG-850 MG TAB,G,2025-05-29 00:00:00,0.31927
00093727105,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
00093727156,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
00093727198,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
00904709061,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
16714064501,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
16714064502,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
16714064503,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
33342005407,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
33342005410,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
33342005415,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
57237021905,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
57237021930,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
57237021990,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
62135080430,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
65862051205,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
65862051290,PIOGLITAZONE HCL 15 MG TAB,G,2025-05-29 00:00:00,0.0622
00093727205,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
00093727256,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
00093727298,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
00904709661,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
16714064601,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
16714064602,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
16714064603,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
16729002116,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
33342005507,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
33342005510,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
33342005515,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
57237022005,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
57237022030,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
57237022090,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
62135080530,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
65862051305,PIOGLITAZONE HCL 30 MG TAB,G,2025-05-29 00:00:00,0.10951
00093727305,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
00093727356,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
00093727398,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
16714064701,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
16714064702,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
16714064703,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
16729002215,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
33342005607,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
33342005610,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
33342005615,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
57237022105,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
57237022130,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
57237022190,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
62135080630,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
65862051405,PIOGLITAZONE HCL 45 MG TAB,G,2025-05-29 00:00:00,0.10842
33342017609,PIOGLITAZONE- METFORMIN 15 MG- 500 MG TAB,G,2025-05-29 00:00:00,0.1464
33342017657,PIOGLITAZONE- METFORMIN 15 MG- 500 MG TAB,G,2025-05-29 00:00:00,0.1464
57237021760,PIOGLITAZONE- METFORMIN 15 MG- 500 MG TAB,G,2025-05-29 00:00:00,0.1464
65862052518,PIOGLITAZONE- METFORMIN 15 MG- 500 MG TAB,G,2025-05-29 00:00:00,0.1464
65862052560,PIOGLITAZONE- METFORMIN 15 MG- 500 MG TAB,G,2025-05-29 00:00:00,0.1464
66993082130,PIOGLITAZONE-GLIMEPIRIDE 30-2,G,2022-05-19 00:00:00,7.2942
66993082230,PIOGLITAZONE-GLIMEPIRIDE 30-4,G,2017-05-18 00:00:00,7.11404
00781318094,PIPERACIL-TAZOBACT 40.5 GRAM,G,2025-05-29 00:00:00,40.6343
44567080401,PIPERACIL-TAZOBACT 40.5 GRAM,G,2025-05-29 00:00:00,40.6343
60505626200,PIPERACIL-TAZOBACT 40.5 GRAM,G,2025-05-29 00:00:00,40.6343
61990015001,PIPERACIL-TAZOBACT 40.5 GRAM,G,2025-05-29 00:00:00,40.6343
64679067901,PIPERACIL-TAZOBACT 40.5 GRAM,G,2025-05-29 00:00:00,40.6343
65219025600,PIPERACIL-TAZOBACT 40.5 GRAM,G,2025-05-29 00:00:00,40.6343
81284015501,PIPERACIL-TAZOBACT 40.5 GRAM,G,2025-05-29 00:00:00,40.6343
00093075601,PIROXICAM 10 MG CAP,G,2024-11-14 00:00:00,0.15267
42571017601,PIROXICAM 10 MG CAP,G,2024-11-14 00:00:00,0.15267
64380084206,PIROXICAM 10 MG CAP,G,2024-11-14 00:00:00,0.15267
00093075701,PIROXICAM 20 MG CAP,G,2025-05-29 00:00:00,0.12019
00093075705,PIROXICAM 20 MG CAP,G,2025-05-29 00:00:00,0.12019
42571017701,PIROXICAM 20 MG CAP,G,2025-05-29 00:00:00,0.12019
64380084307,PIROXICAM 20 MG CAP,G,2025-05-29 00:00:00,0.12019
00378505577,PITAVASTATIN 1 MG TABLET,G,2025-05-29 00:00:00,1.14896
00480363198,PITAVASTATIN 1 MG TABLET,G,2025-05-29 00:00:00,1.14896
00832604890,PITAVASTATIN 1 MG TABLET,G,2025-05-29 00:00:00,1.14896
31722087590,PITAVASTATIN 1 MG TABLET,G,2025-05-29 00:00:00,1.14896
65862081290,PITAVASTATIN 1 MG TABLET,G,2025-05-29 00:00:00,1.14896
68382048116,PITAVASTATIN 1 MG TABLET,G,2025-05-29 00:00:00,1.14896
00378505677,PITAVASTATIN CALCIUM 2 MG TAB,G,2025-05-29 00:00:00,0.94598
00480363298,PITAVASTATIN CALCIUM 2 MG TAB,G,2025-05-29 00:00:00,0.94598
00832604990,PITAVASTATIN CALCIUM 2 MG TAB,G,2025-05-29 00:00:00,0.94598
31722087690,PITAVASTATIN CALCIUM 2 MG TAB,G,2025-05-29 00:00:00,0.94598
65862081390,PITAVASTATIN CALCIUM 2 MG TAB,G,2025-05-29 00:00:00,0.94598
68382048216,PITAVASTATIN CALCIUM 2 MG TAB,G,2025-05-29 00:00:00,0.94598
72603047901,PITAVASTATIN CALCIUM 2 MG TAB,G,2025-05-29 00:00:00,0.94598
00378505777,PITAVASTATIN CALCIUM 4 MG TAB,G,2025-05-29 00:00:00,1.26454
00480363398,PITAVASTATIN CALCIUM 4 MG TAB,G,2025-05-29 00:00:00,1.26454
00832605090,PITAVASTATIN CALCIUM 4 MG TAB,G,2025-05-29 00:00:00,1.26454
31722087790,PITAVASTATIN CALCIUM 4 MG TAB,G,2025-05-29 00:00:00,1.26454
65862081490,PITAVASTATIN CALCIUM 4 MG TAB,G,2025-05-29 00:00:00,1.26454
68382048316,PITAVASTATIN CALCIUM 4 MG TAB,G,2025-05-29 00:00:00,1.26454
72603048001,PITAVASTATIN CALCIUM 4 MG TAB,G,2025-05-29 00:00:00,1.26454
70954080420,PLAQUENIL 200 MG TAB,B,2025-07-01 00:00:00,13.26005
00024117190,PLAVIX 75 MG TAB,B,2025-01-03 00:00:00,7.7308
65649040001,PLENVU POWDER PACKETS,B,2025-05-29 00:00:00,46.73056
23359010530,PNV #11/FE FUM/FA/OMEGA-3 28-1-200MG CAP,G,2025-05-29 00:00:00,1.30596
69367031730,PNV #11/FE FUM/FA/OMEGA-3 28-1-200MG CAP,G,2025-05-29 00:00:00,1.30596
13811053630,PNV #16/FE FUM & PS COMP/FOLIC ACID/OMEGA-3 CAP,G,2024-11-14 00:00:00,0.4828
69367031530,PNV #16/FE FUM & PS COMP/FOLIC ACID/OMEGA-3 CAP,G,2024-11-14 00:00:00,0.4828
42192032130,PNV #47/FE FUM/FA CMB #1/DHA 27-1-300MG CAP,G,2022-05-19 00:00:00,0.56817
69367031630,PNV #47/FE FUM/FA CMB #1/DHA 27-1-300MG CAP,G,2022-05-19 00:00:00,0.56817
13811001030,PNV - #2/FE B-G SUC-P/FA/OMEGA-3 29-1-250MG COMB. PK,G,2025-05-29 00:00:00,0.21725
69367025130,PNV - #2/FE B-G SUC-P/FA/OMEGA-3 29-1-250MG COMB. PK,G,2025-05-29 00:00:00,0.21725
39328010610,"PNV WITH CA,NO.72/IRON/FA 27 MG-1 MG TAB",G,2025-05-29 00:00:00,0.09303
58657017001,"PNV WITH CA,NO.72/IRON/FA 27 MG-1 MG TAB",G,2025-05-29 00:00:00,0.09303
69367026701,"PNV WITH CA,NO.72/IRON/FA 27 MG-1 MG TAB",G,2025-05-29 00:00:00,0.09303
00574061105,PODOFILOX 0.5 % SOLN,G,2025-05-29 00:00:00,9.17867
00574062105,PODOFILOX 0.5% GEL,G,2025-05-29 00:00:00,87.72286
24208031510,POLYMYXIN B/TMP EYE DROPS,G,2025-05-29 00:00:00,0.40351
61314062810,POLYMYXIN B/TMP EYE DROPS,G,2025-05-29 00:00:00,0.40351
70069031101,POLYMYXIN B/TMP EYE DROPS,G,2025-05-29 00:00:00,0.40351
00054044949,POSACONAZOLE 200 MG/5 ML SUSP,G,2024-02-21 00:00:00,5.30803
00254101636,POSACONAZOLE 200 MG/5 ML SUSP,G,2024-02-21 00:00:00,5.30803
00254204502,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
00406771160,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
00527213335,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
00904714904,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
00904714910,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
16714053501,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
31722067760,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
43598047060,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
59651059660,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
62135042960,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
69238147606,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
69367024806,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
70377003811,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
70748025807,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
72205016860,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
72319002302,POSACONAZOLE DR 100 MG TABLET,G,2025-05-29 00:00:00,3.49045
65219051020,POTASSIUM ACET 100 MEQ/50 ML,G,2025-05-21 00:00:00,0.23303
65219051250,POTASSIUM ACET 100 MEQ/50 ML,G,2025-05-21 00:00:00,0.23303
00245532601,POTASSIUM BICARBONATE/CIT AC 25MEQ TAB EFF,G,2025-05-29 00:00:00,0.66167
00245532630,POTASSIUM BICARBONATE/CIT AC 25MEQ TAB EFF,G,2025-05-29 00:00:00,0.66167
00245036001,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
00245036030,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
00603155404,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
00603155416,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
23155085676,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
23155085677,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
42806009401,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
42806009430,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
60219161703,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
60219161708,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
60687085527,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
60687085592,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
64380087569,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
69543045110,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
69543045130,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
70010007142,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
70010007143,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
70069082310,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
70069082330,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
72888002407,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
72888002410,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
72888002443,POTASSIUM CHLORIDE 20 MEQ PK,G,2025-05-29 00:00:00,0.91876
62037055901,POTASSIUM CHLORIDE 8 MEQ CAP SA,G,2025-05-29 00:00:00,0.06213
63304007801,POTASSIUM CHLORIDE 8 MEQ CAP SA,G,2025-05-29 00:00:00,0.06213
68180079802,POTASSIUM CHLORIDE 8 MEQ CAP SA,G,2025-05-29 00:00:00,0.06213
70010014701,POTASSIUM CHLORIDE 8 MEQ CAP SA,G,2025-05-29 00:00:00,0.06213
00245007111,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
00591272901,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
16571086501,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
31722013001,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
42543040701,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
44523041001,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
62559029101,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
68084085032,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
68382053701,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
71930004912,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
72162247701,POTASSIUM CITRATE ER 10 MEQ TAB,G,2025-05-29 00:00:00,0.19364
00591274201,POTASSIUM CITRATE ER 15 MEQ TB,G,2025-05-29 00:00:00,0.14956
31722013201,POTASSIUM CITRATE ER 15 MEQ TB,G,2025-05-29 00:00:00,0.14956
42543040801,POTASSIUM CITRATE ER 15 MEQ TB,G,2025-05-29 00:00:00,0.14956
44523041501,POTASSIUM CITRATE ER 15 MEQ TB,G,2025-05-29 00:00:00,0.14956
62559029201,POTASSIUM CITRATE ER 15 MEQ TB,G,2025-05-29 00:00:00,0.14956
68382053801,POTASSIUM CITRATE ER 15 MEQ TB,G,2025-05-29 00:00:00,0.14956
69452019420,POTASSIUM CITRATE ER 15 MEQ TB,G,2025-05-29 00:00:00,0.14956
71930005012,POTASSIUM CITRATE ER 15 MEQ TB,G,2025-05-29 00:00:00,0.14956
72162247801,POTASSIUM CITRATE ER 15 MEQ TB,G,2025-05-29 00:00:00,0.14956
00245007011,POTASSIUM CITRATE ER 5 MEQ TAB,G,2024-11-14 00:00:00,0.12872
00591268201,POTASSIUM CITRATE ER 5 MEQ TAB,G,2024-11-14 00:00:00,0.12872
16571086401,POTASSIUM CITRATE ER 5 MEQ TAB,G,2024-11-14 00:00:00,0.12872
31722012901,POTASSIUM CITRATE ER 5 MEQ TAB,G,2024-11-14 00:00:00,0.12872
42543040601,POTASSIUM CITRATE ER 5 MEQ TAB,G,2024-11-14 00:00:00,0.12872
68382053601,POTASSIUM CITRATE ER 5 MEQ TAB,G,2024-11-14 00:00:00,0.12872
71930004812,POTASSIUM CITRATE ER 5 MEQ TAB,G,2024-11-14 00:00:00,0.12872
72162247601,POTASSIUM CITRATE ER 5 MEQ TAB,G,2024-11-14 00:00:00,0.12872
00121067616,POTASSIUM CITRATE/CITRIC ACID 1100-334MG/5ML SOLN,G,2016-09-25 00:00:00,0.09376
53746054201,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
53746054205,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
53746054210,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
62037056001,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
62037056005,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
63304009001,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
63304009005,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
68462035701,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
68462035705,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
70010014801,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
70010014805,POTASSIUM CL 10 MEQ CAP SA,G,2025-05-29 00:00:00,0.09133
00245531701,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
00245531710,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
00245531711,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
00245531790,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
00832532410,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
00832532411,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
00904729261,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
31722013301,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
31722013305,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
62037071001,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
63304007601,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
63304007605,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
63304007610,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
68462047101,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
69238106501,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
69238106507,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
70010013601,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
70010013610,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
72603033701,POTASSIUM CL 10 MEQ TAB SA,G,2025-05-29 00:00:00,0.09201
00245531601,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
00245531611,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
00245531615,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
00378456105,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
00378456177,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
00574027511,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
00832532310,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
00832532311,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
00904721661,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
16571084301,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
16571084350,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
24979023001,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
24979023101,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
24979023102,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
24979023103,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
42806042301,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
42806042305,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
42806042310,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
65862098701,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
65862098799,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
70010002201,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
70436000201,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
70436000203,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
72789050395,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
72888007500,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
72888007501,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
72888007505,POTASSIUM CL 10 MEQ TAB SA PRT,G,2025-05-29 00:00:00,0.07434
00121094816,POTASSIUM CL 10% LIQUID,G,2025-05-29 00:00:00,0.03054
42571035707,POTASSIUM CL 10% LIQUID,G,2025-05-29 00:00:00,0.03054
60505618406,POTASSIUM CL 10% LIQUID,G,2025-05-29 00:00:00,0.03054
63739072450,POTASSIUM CL 10% LIQUID,G,2025-05-29 00:00:00,0.03054
69238145902,POTASSIUM CL 10% LIQUID,G,2025-05-29 00:00:00,0.03054
71656002116,POTASSIUM CL 10% LIQUID,G,2025-05-29 00:00:00,0.03054
72888004113,POTASSIUM CL 10% LIQUID,G,2025-05-29 00:00:00,0.03054
81033041232,POTASSIUM CL 10% LIQUID,G,2025-05-29 00:00:00,0.03054
81033041234,POTASSIUM CL 10% LIQUID,G,2025-05-29 00:00:00,0.03054
00245531901,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
00245531910,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
00245531911,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
00245531915,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
00245531990,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
00832532510,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
00832532511,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
00832532515,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
00904729361,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
31722013501,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
31722013505,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
62037072001,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
62037072010,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
63304098701,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
63304098705,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
63304098710,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
68462047201,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
68462047205,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
69238106901,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
69238106905,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
70010013501,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
70010013505,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
70010013510,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
72603033801,POTASSIUM CL 20 MEQ TAB SA,G,2025-05-29 00:00:00,0.11494
00121284716,POTASSIUM CL 20% LIQUID,G,2025-05-29 00:00:00,0.03654
69238145802,POTASSIUM CL 20% LIQUID,G,2025-05-29 00:00:00,0.03654
71656002216,POTASSIUM CL 20% LIQUID,G,2025-05-29 00:00:00,0.03654
72888004213,POTASSIUM CL 20% LIQUID,G,2025-05-29 00:00:00,0.03654
