ndc,wac,pkg_size,pkg_size_mult,generic_indicator
33342006907,6.0,30.0,1.0,Y
00378082501,84.13,100.0,1.0,Y
08290305218,76.5,100.0,5.0,N
08290305219,153.0,100.0,5.0,N
00002823305,159.12,3.0,5.0,N
82238356307,4.29,0.0,1.0,N
08290305217,76.5,500.0,1.0,N
00228255011,31.65,100.0,1.0,Y
82238356308,2.46,0.0,1.0,N
00781236201,453.94,100.0,1.0,Y
60505081500,123.13,5.0,1.0,Y
64950057310,80.0,1000.0,1.0,Y
55111033390,20.4,90.0,1.0,Y
68180094701,21.24,15.0,1.0,Y
00074316290,812.05,90.0,1.0,N
42291007630,3.44,30.0,1.0,Y
62135002021,1050.0,60.0,21.0,Y
68180094702,47.5,50.0,1.0,Y
68382062301,25.45,100.0,1.0,Y
68462033390,10.0,90.0,1.0,Y
63739047910,46.25,100.0,1.0,Y
59651089599,150.0,1000.0,1.0,Y
08290305220,76.5,500.0,1.0,N
69784023010,181.66,50.0,10.0,Y
82238356312,3.2,0.0,1.0,N
82238356311,3.19,0.0,1.0,N
82238356314,2.52,0.0,1.0,N
58181304005,607.45,5.0,1.0,N
08290305207,76.5,100.0,1.0,N
82238356316,6.11,0.0,1.0,N
08290305208,78.0,100.0,1.0,N
82238356315,1.88,0.0,1.0,N
82238356317,6.11,0.0,1.0,N
13533060612,4.46,1.0,1.0,N
51293062810,901.0,1000.0,1.0,Y
57664001475,60.33,1000.0,1.0,Y
57664001474,30.4,500.0,1.0,Y
08290305209,153.0,100.0,1.0,N
57664001472,6.65,100.0,1.0,Y
42291007645,4.94,45.0,1.0,Y
67457043650,263.03,1.0,1.0,Y
69452014420,42.5,100.0,1.0,Y
00573072512,15.72,0.0,1.0,N
00228255006,18.99,60.0,1.0,Y
00054027313,354.01,30.0,1.0,Y
43598000230,13.42,30.0,1.0,Y
70010006401,3.59,100.0,1.0,Y
71308030110,1100.0,30.0,10.0,N
00641624610,100.0,10.0,10.0,Y
69097096912,67.95,500.0,1.0,Y
00904589361,70.97,100.0,1.0,Y
13034078795,293.23,400.0,6.0,N
08290305210,76.5,500.0,1.0,N
70677100101,2.0,15.0,1.0,N
08290305211,341.0,100.0,1.0,N
50742023830,20.0,30.0,1.0,Y
70010006409,3.59,90.0,1.0,Y
32909011600,190.09,240.0,12.0,N
00093821062,320.67,28.0,3.0,Y
08290305214,638.0,100.0,1.0,N
70610070060,40.32,0.0,1.0,N
08290305215,255.0,100.0,1.0,N
55513080060,625.93,60.0,1.0,N
70010006405,13.98,500.0,1.0,Y
08290305213,638.0,100.0,1.0,N
28595090660,45.99,60.0,1.0,Y
69448000538,73.33,100.0,1.0,N
72603055901,90000.0,10.0,1.0,Y
00904675920,1.69,118.0,1.0,Y
62135002007,350.0,60.0,7.0,Y
50268080113,22.29,30.0,1.0,Y
63402020430,1347.04,30.0,1.0,N
69238131009,8.0,90.0,1.0,Y
43975032303,20.0,30.0,1.0,Y
68180082709,262.18,90.0,1.0,Y
00904651961,15.5,100.0,1.0,Y
65162095803,55.0,30.0,1.0,Y
25021012850,110.0,1.0,10.0,Y
49884002010,788.04,1000.0,1.0,Y
08290305201,383.0,100.0,1.0,N
42291007660,5.94,60.0,1.0,Y
69097082307,5.67,100.0,1.0,Y
00270044540,919.84,120.0,12.0,N
00641612625,70.62,1.0,25.0,Y
33342053332,14.5,20.0,1.0,Y
70677112101,2.62,180.0,1.0,N
68462094303,33.15,2.5,1.0,Y
70010018409,17.0,90.0,1.0,Y
68462094305,64.6,5.0,1.0,Y
00378668028,14452.96,28.0,1.0,Y
00338018404,453.3,2000.0,4.0,N
68084012101,40.0,100.0,1.0,Y
50458054260,598.56,60.0,1.0,N
55150011720,53.55,1.0,10.0,Y
00409272001,46.4,1.0,25.0,Y
42291032601,37.61,100.0,1.0,Y
00409272003,194.31,30.0,25.0,Y
72162227002,9.31,22.0,1.0,Y
00409272002,84.35,10.0,25.0,Y
72603028303,317.07,1000.0,1.0,Y
72603028302,86.19,500.0,1.0,Y
49884002001,78.8,100.0,1.0,Y
70461002503,791.7,0.5,10.0,N
72603028301,24.95,90.0,1.0,Y
62332079330,5.5,30.0,1.0,Y
68180069706,80.86,30.0,1.0,Y
60687082565,72.52,50.0,1.0,Y
70677102701,2.1,12.0,1.0,N
00904663961,47.0,100.0,1.0,Y
62559053101,22.25,100.0,1.0,Y
69097082312,26.75,500.0,1.0,Y
70954005910,8.0,100.0,1.0,Y
62135065514,56.0,14.0,1.0,Y
72578008502,106.83,118.0,1.0,Y
71511050330,549.0,30.0,1.0,N
72578008501,56.12,59.0,1.0,Y
00409490234,183.33,50.0,10.0,Y
53436016830,1065.09,30.0,1.0,N
08290305269,73.4,100.0,1.0,N
80681011600,4.9,250.0,1.0,Y
62332006230,32.8,30.0,1.0,Y
65219038710,130.7,1000.0,10.0,Y
70610070013,46.32,0.0,1.0,N
24478019010,273.7,60.0,1.0,N
68382098306,139.2,30.0,1.0,Y
83634077802,59.0,2.0,10.0,Y
00591213155,186.33,50.0,1.0,Y
43975032309,60.0,90.0,1.0,Y
70610070016,45.95,0.0,1.0,N
00078043305,494.39,100.0,1.0,N
00591250115,821.56,30.0,1.0,Y
67457031625,395.0,1.0,1.0,Y
68084048001,257.11,100.0,1.0,Y
59923072212,244.56,120.0,1.0,Y
58468021104,9532.69,30.0,1.0,N
68462057330,225.0,30.0,1.0,Y
00009225001,207.14,1.0,1.0,Y
00009470913,52.63,0.65,1.0,N
60687070565,693.51,50.0,1.0,Y
70710127703,118.07,30.0,1.0,Y
00990790409,89.4,1000.0,12.0,Y
62135053530,90.0,30.0,1.0,Y
65219038705,254.4,500.0,20.0,Y
68462084929,99.74,28.0,3.0,Y
51293062801,95.22,100.0,1.0,Y
67457092510,820.0,100.0,10.0,Y
43547029903,2.5,30.0,1.0,Y
62332033831,29.99,100.0,1.0,Y
65862019399,37.5,1000.0,1.0,Y
69238106001,226.21,100.0,1.0,Y
72603016301,189.39,5.0,1.0,Y
65649030103,336.78,30.0,1.0,N
70954005930,21.57,21.0,1.0,Y
00597038577,629.43,60.0,1.0,N
65862020390,12.81,90.0,1.0,Y
63323086502,800.0,2.0,1.0,Y
42291044630,58.79,30.0,1.0,Y
70954005940,30.64,48.0,1.0,Y
62332018203,11.07,3.0,1.0,Y
10135063401,2.26,100.0,1.0,Y
51224001060,114.65,500.0,1.0,Y
65862020399,69.54,1000.0,1.0,Y
76204090001,48.0,3.0,30.0,Y
70610070030,37.47,0.0,1.0,N
00264905748,316.8,1.0,48.0,Y
72603031901,200.0,430.0,1.0,Y
72162240001,15.08,100.0,1.0,Y
00006502802,693.3,30.0,1.0,N
00006502801,323.54,14.0,1.0,N
70710115703,32.8,30.0,1.0,Y
51991082005,518.45,500.0,1.0,Y
70954005920,76.07,1000.0,1.0,Y
00832022500,378.57,100.0,1.0,Y
25021024851,253.0,1.0,1.0,Y
42023031510,400.0,250.0,10.0,N
65862046990,13.29,90.0,1.0,Y
78112001103,54.12,177.0,1.0,N
68382086306,239.04,30.0,1.0,Y
23155029441,136.0,2.0,25.0,Y
23155029442,56.0,2.0,10.0,Y
70377004812,35.0,90.0,1.0,Y
65862046999,284.83,1000.0,1.0,Y
68462060994,845.43,100.0,1.0,Y
69097094312,27.1,500.0,1.0,Y
70610070040,35.52,0.0,1.0,N
00228255096,307.01,1000.0,1.0,Y
00264220500,129.26,1000.0,16.0,Y
70377004813,194.44,500.0,1.0,Y
62135041590,324.0,90.0,1.0,Y
72162205601,31.99,100.0,1.0,Y
24658050345,11.12,45.0,1.0,Y
50268043115,16.39,50.0,1.0,Y
53329015904,4.94,0.0,1.0,N
00071052524,459.07,100.0,1.0,N
99995500017,5.7,0.0,1.0,N
00023932115,583.14,15.0,1.0,N
00378729453,48.5,28.0,3.0,Y
65862020330,3.23,30.0,1.0,Y
00023932110,388.7,10.0,1.0,N
70594007502,30.0,1.0,10.0,Y
61442011505,210.0,500.0,1.0,Y
64380087569,84.3,30.0,1.0,Y
51672404401,229.05,100.0,1.0,Y
72143023230,199.78,30.0,1.0,Y
70512086008,46.7,8.0,1.0,Y
76204090025,30.0,3.0,25.0,Y
63323025503,152.0,1.0,25.0,Y
65862007360,100.0,60.0,1.0,Y
16729036615,30.0,90.0,1.0,Y
62135077530,120.0,30.0,1.0,Y
16729048601,20.14,100.0,1.0,Y
52817036200,23.55,1000.0,1.0,Y
60505380202,19740.1,28.0,4.0,Y
50580067925,6.2,24.0,1.0,N
00597038586,1888.3,180.0,1.0,N
56091002015,24.72,36.0,1.0,N
00023932105,194.44,5.0,1.0,N
70610033030,82.96,0.0,1.0,N
52246092904,276.45,120.0,1.0,N
52817036210,3.6,100.0,1.0,Y
00487960130,142.5,2.0,30.0,Y
50268055115,20.94,50.0,1.0,Y
68180080136,5500.0,150.0,1.0,Y
68462060935,253.63,30.0,1.0,Y
69784084005,350.0,10.0,5.0,Y
67877054568,26.05,200.0,1.0,Y
83017012203,63.67,100.0,1.0,N
00378632001,145.45,100.0,1.0,Y
16571083201,150.0,100.0,1.0,Y
69315018725,223.53,25.0,1.0,Y
39328055750,6.5,50.0,1.0,Y
00121076616,9.75,473.0,1.0,Y
00703067601,3024.14,20.0,1.0,Y
70610070009,51.82,0.0,1.0,N
71839010610,120.0,10.0,10.0,Y
00713087981,889.53,180.0,1.0,N
00409492834,170.97,10.0,10.0,Y
24658050330,4.87,30.0,1.0,Y
68462060965,507.26,60.0,1.0,Y
80681008000,180.31,500.0,1.0,Y
62332079390,12.5,90.0,1.0,Y
68462047984,241.2,10.0,1.0,Y
33342028307,215.36,30.0,1.0,Y
68084099601,148.75,100.0,1.0,Y
42291056630,757.28,30.0,1.0,Y
68084048065,131.66,50.0,1.0,Y
72819018209,21.43,90.0,1.0,Y
00378033501,289.49,100.0,1.0,Y
68084061021,81.11,30.0,1.0,Y
00485009602,13.15,60.0,1.0,Y
71288050302,300.0,1.0,10.0,Y
08290305270,73.4,100.0,1.0,N
71839010601,12.0,10.0,1.0,Y
08290305271,73.4,100.0,1.0,N
63629114501,59.88,100.0,1.0,Y
00409139122,207.05,1.0,10.0,Y
68094007458,270.0,4.0,50.0,Y
68180082773,280.91,28.0,3.0,Y
00409140101,1751.75,5.0,10.0,Y
55513067001,500.0,1.0,1.0,N
68084002701,32.12,100.0,1.0,Y
70165001030,526.5,30.0,1.0,N
72205020360,120.0,60.0,1.0,Y
00069747630,751.95,30.0,1.0,N
00555095202,150.0,100.0,1.0,Y
63323049507,89.75,5.0,25.0,Y
81603607205,6.15,0.0,1.0,N
68382076906,616.7,30.0,1.0,Y
31722038305,49.29,500.0,1.0,Y
00245086070,122.27,70.0,1.0,Y
31722038301,10.82,100.0,1.0,Y
72205007390,200.0,90.0,1.0,Y
76329906000,225.0,30.0,1.0,Y
00143955501,10.0,1.0,1.0,Y
42291042030,23.53,30.0,1.0,Y
45802000605,19.0,454.0,1.0,Y
00121064610,394.93,10.0,100.0,Y
83980000905,190.95,500.0,1.0,Y
49348069236,0.0,110.0,1.0,N
24658050310,125.87,1000.0,1.0,Y
83980000901,38.5,100.0,1.0,Y
43598000205,175.17,500.0,1.0,Y
70677124101,10.94,120.0,1.0,N
65862009975,20.45,75.0,1.0,Y
00121064616,27.0,473.0,1.0,Y
72162195802,37.2,473.0,1.0,Y
00270044535,638.15,30.0,24.0,N
68382052942,63.75,231.0,1.0,Y
69097084905,15.0,90.0,1.0,Y
31722038310,122.41,1000.0,1.0,Y
65862019301,6.66,100.0,1.0,Y
72162242601,32.29,100.0,1.0,Y
50458030206,276.57,60.0,1.0,N
60219592201,60.0,100.0,1.0,Y
00378644001,171.91,100.0,1.0,Y
72162242606,29.52,60.0,1.0,Y
24478010601,241.66,30.0,1.0,N
63459034804,2473.8,4.0,1.0,N
00135048601,6.1,0.0,1.0,N
31722026330,50.0,30.0,1.0,Y
31722028990,14.86,90.0,1.0,Y
50111045001,36.1,100.0,1.0,Y
50111045002,171.0,500.0,1.0,Y
65862046930,8.54,30.0,1.0,Y
70860060282,340.0,100.0,10.0,Y
00904744120,2.6,118.0,1.0,Y
00096068804,8.79,0.0,1.0,N
00904673361,115.26,100.0,1.0,Y
00378008501,29.7,100.0,1.0,Y
00135061601,15.09,5.9,1.0,N
62332008830,17.5,30.0,1.0,Y
68180067106,20.0,30.0,1.0,Y
63323049527,73.25,2.0,25.0,Y
00378309685,1604.86,28.0,1.0,Y
00487960101,237.18,2.0,30.0,Y
57237032072,25.51,72.0,1.0,Y
31722053960,14.58,60.0,1.0,Y
50742011808,25.0,8.0,1.0,Y
68084085032,48.24,20.0,1.0,Y
00904732176,155.68,20.3,100.0,Y
69230032435,8.2,238.0,1.0,Y
69230032434,4.1,119.0,1.0,Y
00904699980,32.66,1000.0,1.0,Y
65162068090,35.0,473.0,1.0,Y
31722065931,45.0,148.0,1.0,Y
69230032436,12.3,510.0,1.0,Y
61442011501,42.0,100.0,1.0,Y
68382052960,123.03,60.0,1.0,Y
50268067113,29.21,30.0,1.0,Y
00338702006,264.5,1000.0,6.0,Y
62135077590,360.0,90.0,1.0,Y
00193708050,55.0,50.0,1.0,N
00378969152,69.79,3.0,25.0,Y
62135089560,180.0,60.0,1.0,Y
72603041301,71.4,30.0,1.0,Y
65862022960,5.24,60.0,1.0,Y
52817061204,76.83,4.0,1.0,Y
00115443301,164.1,100.0,1.0,Y
70748030001,187.8,5.0,1.0,Y
08496303501,11.99,100.0,1.0,N
00536718101,3.12,100.0,1.0,Y
13811070210,1150.61,100.0,1.0,Y
16714090901,10.5,1.0,1.0,Y
51672130903,109.31,50.0,1.0,Y
51672130901,49.19,15.0,1.0,Y
00245532601,125.61,100.0,1.0,Y
45802000403,3.8,28.0,1.0,Y
00406896101,364.28,100.0,1.0,Y
63629920401,18.61,100.0,1.0,Y
63833038602,2.2,1.0,1.0,N
00409139051,103.03,1.0,10.0,Y
24979053301,41.96,100.0,1.0,Y
43547027210,12.0,100.0,1.0,Y
63629209401,308.66,1000.0,1.0,Y
69230032660,4.65,60.0,1.0,Y
66758008675,222.36,5.0,1.0,N
45802000402,2.6,20.0,1.0,Y
43547040210,4.75,100.0,1.0,Y
43547040211,42.75,1000.0,1.0,Y
16714063302,17.35,20.0,1.0,Y
16714063301,4.5,4.0,1.0,Y
47781065110,114.56,1000.0,1.0,Y
47781041160,495.42,60.0,1.0,Y
23635058210,1120.08,100.0,1.0,N
69230030001,26.5,100.0,1.0,Y
69230030005,120.0,500.0,1.0,Y
70860060482,790.0,100.0,10.0,Y
45802012416,135.31,57.0,1.0,Y
70436021180,16.53,50.0,1.0,Y
37000001903,77.4,354.0,1.0,N
37000001902,5.46,236.0,1.0,N
37000001901,50.4,118.0,1.0,N
63629932401,38.03,45.0,1.0,Y
63629210401,154.28,473.0,1.0,Y
42291093690,321.28,90.0,1.0,Y
62750004410,9.2,0.0,1.0,N
00904707007,91.68,30.0,1.0,Y
16714089901,14.44,30.0,1.0,Y
16714089902,30.78,100.0,1.0,Y
00026394225,2.42,1.0,1.0,N
16571073806,84.99,60.0,1.0,Y
00904699780,49.06,1000.0,1.0,Y
00904709661,236.6,100.0,1.0,Y
69230032630,2.94,30.0,1.0,Y
70710174106,1731.16,60.0,1.0,Y
08884414600,11.6,12.0,6.0,Y
33342004410,4.0,90.0,1.0,Y
16714077902,298.14,90.0,1.0,Y
43547054810,29.55,100.0,1.0,Y
43547054811,295.5,1000.0,1.0,Y
50268033715,85.03,50.0,1.0,Y
04023261910,117.5,0.0,1.0,N
70954040410,123.4,100.0,1.0,Y
50268008712,20.74,20.0,1.0,Y
61442011701,126.0,100.0,1.0,Y
63824007236,23.64,28.0,1.0,N
83926011200,7.8,355.0,1.0,N
51407044030,3.48,30.0,1.0,Y
63824007235,13.78,14.0,1.0,N
45802024414,15.6,15.0,1.0,Y
42806027601,70.0,100.0,1.0,Y
69367039501,10.89,100.0,1.0,Y
70677006801,0.0,32.0,1.0,N
00904734661,9.49,100.0,1.0,Y
69367039505,54.69,500.0,1.0,Y
43547039209,59.9,90.0,1.0,Y
69315028109,30.0,90.0,1.0,Y
00087086644,8.2,50.0,1.0,N
65862022801,6.5,100.0,1.0,Y
43547039203,19.99,30.0,1.0,Y
50242086001,168.83,1.0,1.0,N
17191013601,163.85,50.0,1.0,N
61570012001,780.67,100.0,1.0,N
50268057715,167.86,50.0,1.0,Y
71656002101,597.24,15.0,100.0,Y
00904707061,354.26,100.0,1.0,Y
00264315511,629.76,1.0,24.0,Y
62542030030,499.0,30.0,1.0,N
58657070501,129.99,100.0,1.0,Y
47335076783,150.0,30.0,1.0,Y
69230032610,73.46,1000.0,1.0,Y
71399054401,5.38,0.0,1.0,Y
42192010110,462.54,300.0,1.0,Y
33342028407,244.31,30.0,1.0,Y
16714077901,82.65,30.0,1.0,Y
57237009701,48.64,100.0,1.0,Y
42543040801,42.0,100.0,1.0,Y
72205020507,327.0,1.0,10.0,Y
49884090564,509.58,9.0,1.0,Y
57896065836,9.95,365.0,1.0,Y
63459020130,2529.5,30.0,1.0,N
67877054488,8.95,100.0,1.0,Y
43068011403,245.68,8.0,1.0,N
72305015090,17.25,90.0,1.0,N
00904541501,7.69,1.0,1.0,Y
00990417905,481.02,1000.0,6.0,Y
83017673003,48.98,100.0,1.0,N
10147057101,1287.29,60.0,1.0,Y
43598099990,21.04,90.0,1.0,Y
50228043601,10.94,100.0,1.0,Y
00065047401,9.79,10.0,1.0,N
72205007530,2049.98,30.0,1.0,Y
00378730353,123.45,28.0,3.0,Y
58980096020,61.75,5.0,20.0,Y
50228043605,52.5,500.0,1.0,Y
55111011901,10.0,100.0,1.0,Y
57896065803,1.49,30.0,1.0,Y
00143149505,70.0,500.0,1.0,Y
00904710661,149.75,100.0,1.0,Y
24658050490,13.38,90.0,1.0,Y
00143149501,28.0,100.0,1.0,Y
00270702038,338.97,3.0,10.0,N
45963061451,21.6,2.0,1.0,Y
42291081690,41.9,90.0,1.0,Y
57896065809,5.85,90.0,1.0,N
73562011601,1021.33,100.0,1.0,N
45963061455,30.06,5.0,1.0,Y
71399054404,2.88,0.0,1.0,Y
69584068550,171.49,500.0,1.0,Y
58980096012,21.75,45.0,1.0,Y
63304072090,59.68,90.0,1.0,Y
69230032605,36.73,500.0,1.0,Y
08380007331,24.51,1.0,10.0,N
00025033302,1038.0,2.0,1.0,N
55111011910,100.0,1000.0,1.0,Y
33342004444,38.38,1000.0,1.0,Y
70121169907,138.8,2.0,10.0,Y
67877054468,17.0,200.0,1.0,Y
69230032601,7.35,100.0,1.0,Y
70074062684,49.84,1000.0,8.0,N
70074062682,53.2,1000.0,8.0,N
68180069906,225.38,30.0,1.0,Y
72305015030,5.92,30.0,1.0,N
55111072910,99.33,1000.0,1.0,Y
70010067401,22.7,0.0,1.0,Y
00168020230,82.92,30.0,1.0,Y
10135075401,45.47,100.0,1.0,Y
69097082112,59.8,500.0,1.0,Y
00406512601,500.0,100.0,1.0,Y
63323062361,150.0,100.0,50.0,Y
70074062680,109.92,1000.0,8.0,N
75826012510,564.97,100.0,1.0,Y
49735011212,87.65,118.0,30.0,N
64980041409,8.19,90.0,1.0,Y
51991082001,103.69,100.0,1.0,Y
70010006499,27.07,1000.0,1.0,Y
70710113101,186.64,100.0,1.0,Y
39328006808,8.75,237.0,1.0,Y
64980041410,113.77,1000.0,1.0,Y
55111072901,11.0,100.0,1.0,Y
72162122901,9.43,100.0,1.0,Y
16729071045,6531.25,5.0,10.0,Y
00409298703,92.37,1.0,10.0,Y
00603116158,113.67,473.0,1.0,Y
00603358228,265.95,500.0,1.0,Y
68382098106,55.0,30.0,1.0,Y
60687057610,160.0,2.5,30.0,Y
68180070906,153.79,30.0,1.0,Y
70074062698,46.32,1000.0,8.0,N
00386000113,31.05,116.0,1.0,N
00378180910,424.2,1000.0,1.0,Y
00386000111,29.77,116.0,1.0,N
00603358221,55.98,100.0,1.0,Y
31722014401,196.0,100.0,1.0,Y
70074062692,40.88,1000.0,8.0,N
43598085330,190.03,30.0,1.0,Y
70074062690,62.88,1500.0,6.0,N
77333044110,27.58,100.0,1.0,Y
60505620201,140.0,30.0,1.0,Y
75826012530,178.42,30.0,1.0,Y
58980096031,35.75,90.0,1.0,Y
16729000415,4.39,90.0,1.0,Y
65162019050,56.96,500.0,1.0,Y
00338067504,136.8,1000.0,14.0,Y
52244002002,233.51,1.0,2.0,N
66794020242,60.0,1.0,25.0,Y
62756058988,54.92,100.0,1.0,Y
69968079404,9.26,0.0,1.0,N
16571012848,5.1,473.0,1.0,Y
23155005601,20.0,100.0,1.0,Y
00074052260,256.03,60.0,1.0,N
52244002006,700.49,1.0,6.0,N
60505620202,252.0,60.0,1.0,Y
69452014230,403.0,500.0,1.0,Y
70700012387,75.0,91.0,1.0,Y
70436011780,16.0,1.0,1.0,Y
71656002116,29.5,473.0,1.0,Y
59651065405,45.09,500.0,1.0,Y
11534009003,12.99,0.0,1.0,Y
59651065401,9.25,100.0,1.0,Y
32909011655,102.0,0.0,1.0,N
63304001760,25.0,60.0,1.0,Y
00904636361,129.25,100.0,1.0,Y
16714014301,35.32,30.0,1.0,Y
24478032102,338.93,60.0,1.0,N
51672140304,578.59,50.0,1.0,Y
25021083301,400.0,1.0,10.0,Y
51672201802,3.9,28.4,1.0,Y
43547003203,6.47,30.0,1.0,Y
70074062671,67.52,1000.0,8.0,N
00025273231,431.84,100.0,1.0,N
45802024494,24.51,30.0,1.0,Y
70074062678,88.4,1000.0,8.0,N
43538094060,966.0,60.0,1.0,N
70074062676,100.98,1500.0,6.0,N
45802024496,40.11,60.0,1.0,Y
70074062670,92.72,1000.0,8.0,N
00093823856,10.8,30.0,1.0,Y
00713026831,2.76,28.4,1.0,Y
63323062353,178.8,50.0,60.0,Y
63629861501,14.4,118.0,1.0,Y
43598073330,150.0,30.0,1.0,Y
55150033101,25.0,10.0,1.0,Y
00603537221,31.64,100.0,1.0,Y
31722002401,55.0,100.0,1.0,Y
63629246401,65.73,100.0,1.0,Y
69584068510,36.1,100.0,1.0,Y
60687069601,48.11,100.0,1.0,Y
16571012852,178.0,15.0,100.0,Y
23155003005,48.8,500.0,1.0,Y
67684424002,993.75,7.5,10.0,N
23155003003,3.0,30.0,1.0,Y
60687082601,73.84,100.0,1.0,Y
00517250210,365.1,2.0,10.0,Y
47335086183,225.35,30.0,1.0,Y
63629885501,62.22,500.0,1.0,Y
65162046650,80.25,500.0,1.0,Y
42291091050,1421.88,500.0,1.0,Y
51672127304,58.0,60.0,1.0,Y
51672127302,20.0,20.0,1.0,Y
00904636345,121.71,80.0,1.0,Y
42291007715,2.61,15.0,1.0,Y
60687043001,592.74,100.0,1.0,Y
64896067410,2109.72,90.0,1.0,N
00093776924,933.33,28.0,1.0,Y
71858010505,144.0,1.0,30.0,N
43598099930,7.65,30.0,1.0,Y
23155003001,10.0,100.0,1.0,Y
00093811856,48.25,30.0,1.0,Y
48964011224,4.39,24.0,1.0,N
69097096793,80.0,270.0,1.0,Y
50268006115,14.7,50.0,1.0,Y
00378911998,81.21,5.0,1.0,Y
23601012040,24.7,1.0,1.0,N
00009010404,25.52,2.0,1.0,N
69452014220,80.6,100.0,1.0,Y
42291091060,170.63,60.0,1.0,Y
70069082310,151.0,100.0,1.0,Y
59651041401,28.58,100.0,1.0,Y
63629873501,73.64,15.0,1.0,Y
68180033909,85.0,90.0,1.0,Y
00409272101,82.3,1.0,25.0,Y
65162019010,12.07,100.0,1.0,Y
65162019011,100.63,1000.0,1.0,Y
23155003010,95.0,1000.0,1.0,Y
62037059990,71.63,90.0,1.0,Y
55150045101,225.0,1.0,1.0,Y
00781346595,553.0,0.6,10.0,Y
00386000104,429.48,116.0,1.0,N
00386000102,31.38,116.0,1.0,N
00386000103,400.2,116.0,1.0,N
60687055001,75.0,100.0,1.0,Y
42291007730,4.74,30.0,1.0,Y
57896075201,6.59,100.0,1.0,Y
69680014530,152.8,30.0,1.0,Y
62135002046,50.0,60.0,1.0,Y
72626260101,12000.0,28.0,1.0,N
70954027410,60.0,100.0,1.0,Y
45802012464,118.36,28.4,1.0,Y
43598099910,222.38,1000.0,1.0,Y
00536131543,1.38,14.18,1.0,Y
68180045901,22.5,100.0,1.0,Y
00023430710,10.34,10.0,1.0,N
62135026001,90.0,100.0,1.0,Y
71656002150,298.62,15.0,50.0,Y
54436002204,794.02,0.4,4.0,N
42291007745,8.31,45.0,1.0,Y
71656002151,711.18,30.0,50.0,Y
00641624510,50.0,5.0,10.0,Y
00168020260,149.36,60.0,1.0,Y
50742033130,75.0,30.0,1.0,Y
54092018981,728.69,240.0,1.0,N
43975034903,65.0,30.0,1.0,Y
11086002201,22.99,56.7,1.0,Y
00245532630,37.71,30.0,1.0,Y
81033001850,125.0,5.0,100.0,Y
68546017060,5003.0,60.0,1.0,N
59676056201,2158.15,60.0,1.0,N
81033001852,175.0,10.0,100.0,Y
70069082330,45.05,30.0,1.0,Y
00131248060,1319.73,60.0,1.0,N
67457055400,149.82,100.0,24.0,Y
00536466110,33.24,1000.0,1.0,Y
59923072390,295.0,90.0,1.0,Y
42023018710,800.0,100.0,10.0,Y
68180067206,20.0,30.0,1.0,Y
13517010030,309.62,30.0,1.0,Y
60687057686,185.0,5.0,30.0,Y
25021012999,175.0,1.0,6.0,Y
01650053505,9.24,0.0,1.0,N
50268080015,53.71,50.0,1.0,Y
68682001004,157.0,118.0,1.0,Y
25021022320,18.38,20.0,1.0,Y
65162046610,16.05,100.0,1.0,Y
65862020290,8.55,90.0,1.0,Y
62332070831,100.0,100.0,1.0,Y
00024585230,276.1,30.0,1.0,N
70677114601,5.82,30.0,1.0,N
65862019299,49.98,1000.0,1.0,Y
65862020299,55.1,1000.0,1.0,Y
70677126601,19.52,14.0,1.0,N
65862095730,25.0,30.0,1.0,Y
71399654401,5.85,100.0,1.0,Y
00378190301,326.45,100.0,1.0,Y
24286153207,1.89,0.0,1.0,N
42023018620,860.0,50.0,20.0,Y
00641612525,62.43,1.0,25.0,Y
70700026930,15.0,30.0,1.0,Y
62135026101,1250.0,100.0,1.0,Y
42291007760,8.66,60.0,1.0,Y
68382052860,122.33,60.0,1.0,Y
72162227105,96.68,500.0,1.0,Y
72162240101,19.93,100.0,1.0,Y
00395224391,7.31,30.0,1.0,Y
00713063831,27.08,30.0,1.0,Y
70710115803,32.8,30.0,1.0,Y
08881520657,182.7,50.0,1.0,N
64950057201,10.0,100.0,1.0,Y
70010018509,21.0,90.0,1.0,Y
00536407810,18.94,1000.0,1.0,Y
63323062410,39.0,1000.0,10.0,Y
00472024260,99.0,60.0,1.0,Y
62332055310,20.0,10.0,1.0,Y
71288013290,200.0,1.0,1.0,Y
63010001030,1214.0,300.0,1.0,N
50458054160,598.56,60.0,1.0,N
00536143507,13.97,30.0,1.0,Y
45802097426,8.1,118.0,1.0,Y
42571033690,623.57,90.0,1.0,Y
42291032701,37.61,100.0,1.0,Y
42794002012,118.8,90.0,1.0,Y
00591240630,2766.81,30.0,1.0,Y
52817061104,55.38,4.0,1.0,Y
65162046609,14.45,90.0,1.0,Y
72162227101,23.0,100.0,1.0,Y
72603041401,71.4,30.0,1.0,Y
60687067001,45.64,100.0,1.0,Y
51224001110,92.65,348.6,1.0,Y
68180094804,150.0,60.0,1.0,Y
00573287110,5.61,28.0,1.0,N
62332031330,45.15,30.0,1.0,Y
68382025210,301.44,1000.0,1.0,Y
68462069497,256.13,9.0,1.0,Y
44087108801,1149.64,1.0,1.0,N
72888004501,15.96,100.0,1.0,Y
60505622904,30.0,1.0,1.0,Y
64950057210,80.0,1000.0,1.0,Y
55111033290,20.4,90.0,1.0,Y
00009009401,1586.0,100.0,1.0,N
00378695501,5885.0,100.0,1.0,Y
25021046301,29.0,1.0,10.0,Y
65162022621,155.18,8.0,1.0,Y
